#options: 1280x720 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=1280 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:144 out:144 type:B dur:2 cpbdur:2 q:41.31 aq:39.75 tex:25200 mv:15776 misc:2928 imb:621 pmb:955 smb:2024 d:- ref:0 ;
in:143 out:145 type:b dur:2 cpbdur:2 q:41.34 aq:40.44 tex:14889 mv:12417 misc:2710 imb:436 pmb:770 smb:2394 d:- ref:0 ;
in:145 out:146 type:b dur:2 cpbdur:2 q:41.28 aq:40.26 tex:17123 mv:12747 misc:2738 imb:435 pmb:814 smb:2351 d:- ref:0 ;
in:150 out:147 type:P dur:2 cpbdur:2 q:41.20 aq:36.87 tex:42915 mv:15887 misc:2590 imb:1655 pmb:660 smb:1285 d:- ref:0 ;
in:148 out:148 type:B dur:2 cpbdur:2 q:41.22 aq:38.82 tex:22528 mv:15819 misc:3029 imb:571 pmb:972 smb:2057 d:- ref:0 ;
in:147 out:149 type:b dur:2 cpbdur:2 q:41.23 aq:39.70 tex:15565 mv:12266 misc:2785 imb:377 pmb:844 smb:2379 d:- ref:0 ;
in:149 out:150 type:b dur:2 cpbdur:2 q:41.21 aq:40.50 tex:10865 mv:9323 misc:2484 imb:247 pmb:663 smb:2690 d:- ref:0 ;
in:154 out:151 type:P dur:2 cpbdur:2 q:41.14 aq:35.29 tex:43261 mv:14175 misc:2332 imb:1982 pmb:450 smb:1168 d:- ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:41.17 aq:38.38 tex:18867 mv:13956 misc:2985 imb:666 pmb:788 smb:2146 d:- ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:41.19 aq:39.15 tex:15078 mv:12333 misc:2805 imb:513 pmb:765 smb:2322 d:- ref:0 ;
in:153 out:154 type:b dur:2 cpbdur:2 q:41.16 aq:39.89 tex:17367 mv:10437 misc:2588 imb:477 pmb:658 smb:2465 d:- ref:0 ;
in:158 out:155 type:P dur:2 cpbdur:2 q:41.15 aq:34.16 tex:72238 mv:17606 misc:2212 imb:1932 pmb:577 smb:1091 d:- ref:0 ;
in:156 out:156 type:B dur:2 cpbdur:2 q:41.15 aq:39.05 tex:13663 mv:12010 misc:2695 imb:425 pmb:744 smb:2431 d:- ref:0 ;
in:155 out:157 type:b dur:2 cpbdur:2 q:41.15 aq:39.47 tex:16224 mv:11956 misc:2620 imb:550 pmb:667 smb:2383 d:- ref:0 ;
in:157 out:158 type:b dur:2 cpbdur:2 q:41.15 aq:40.61 tex:3827 mv:6474 misc:2083 imb:78 pmb:550 smb:2972 d:- ref:0 ;
in:162 out:159 type:P dur:2 cpbdur:2 q:41.20 aq:36.47 tex:15107 mv:8038 misc:2727 imb:247 pmb:726 smb:2627 d:- ref:0 ;
in:160 out:160 type:B dur:2 cpbdur:2 q:41.18 aq:39.90 tex:1979 mv:4247 misc:1774 imb:14 pmb:429 smb:3157 d:- ref:0 ;
in:159 out:161 type:b dur:2 cpbdur:2 q:41.17 aq:41.76 tex:1211 mv:2317 misc:1320 imb:6 pmb:269 smb:3325 d:- ref:0 ;
in:161 out:162 type:b dur:2 cpbdur:2 q:41.19 aq:41.89 tex:383 mv:1022 misc:675 imb:2 pmb:101 smb:3497 d:- ref:0 ;
in:166 out:163 type:P dur:2 cpbdur:2 q:41.15 aq:38.02 tex:38480 mv:13514 misc:2766 imb:1300 pmb:510 smb:1790 d:- ref:0 ;
in:164 out:164 type:B dur:2 cpbdur:2 q:41.18 aq:37.56 tex:2094 mv:3100 misc:1926 imb:41 pmb:411 smb:3148 d:- ref:0 ;
in:163 out:165 type:b dur:2 cpbdur:2 q:41.19 aq:43.43 tex:117 mv:112 misc:283 imb:1 pmb:9 smb:3590 d:- ref:0 ;
in:165 out:166 type:b dur:2 cpbdur:2 q:41.16 aq:39.72 tex:9383 mv:10775 misc:2650 imb:206 pmb:769 smb:2625 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:41.21 aq:38.59 tex:37358 mv:13309 misc:2709 imb:1208 pmb:532 smb:1860 d:- ref:0 ;
in:169 out:168 type:P dur:2 cpbdur:2 q:41.22 aq:37.66 tex:60819 mv:16802 misc:2627 imb:1563 pmb:698 smb:1339 d:- ref:0 ;
in:168 out:169 type:b dur:2 cpbdur:2 q:41.22 aq:41.05 tex:15102 mv:10580 misc:2742 imb:256 pmb:833 smb:2511 d:- ref:0 ;
in:171 out:170 type:P dur:2 cpbdur:2 q:41.26 aq:38.23 tex:24820 mv:11258 misc:3114 imb:590 pmb:768 smb:2242 d:- ref:0 ;
in:170 out:171 type:b dur:2 cpbdur:2 q:41.24 aq:41.33 tex:3539 mv:5615 misc:2062 imb:53 pmb:543 smb:3004 d:- ref:0 ;
in:172 out:172 type:P dur:2 cpbdur:2 q:41.15 aq:37.79 tex:31602 mv:13198 misc:3096 imb:836 pmb:811 smb:1953 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:41.08 aq:37.17 tex:47445 mv:15389 misc:2990 imb:1036 pmb:891 smb:1673 d:- ref:0 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:41.03 aq:34.39 tex:153974 mv:23876 misc:1814 imb:1750 pmb:1110 smb:740 d:- ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:41.05 aq:40.80 tex:1742 mv:2693 misc:1797 imb:11 pmb:406 smb:3183 d:- ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:41.06 aq:39.72 tex:9261 mv:15159 misc:2580 imb:272 pmb:1392 smb:1936 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:41.04 aq:45.40 tex:92 mv:201 misc:411 imb:0 pmb:32 smb:3568 d:- ref:0 ;
in:179 out:178 type:P dur:2 cpbdur:2 q:40.95 aq:35.81 tex:17534 mv:4200 misc:2634 imb:41 pmb:796 smb:2763 d:- ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:40.99 aq:35.97 tex:29 mv:31 misc:252 imb:0 pmb:3 smb:3597 d:- ref:0 ;
in:181 out:180 type:P dur:2 cpbdur:2 q:40.91 aq:34.64 tex:46273 mv:9401 misc:3174 imb:158 pmb:1467 smb:1975 d:- ref:0 ;
in:180 out:181 type:b dur:2 cpbdur:2 q:40.93 aq:42.83 tex:138 mv:164 misc:330 imb:1 pmb:17 smb:3582 d:- ref:0 ;
in:185 out:182 type:P dur:2 cpbdur:2 q:40.84 aq:34.72 tex:32613 mv:8448 misc:3243 imb:172 pmb:1149 smb:2279 d:- ref:0 ;
in:183 out:183 type:B dur:2 cpbdur:2 q:40.87 aq:38.74 tex:1145 mv:805 misc:634 imb:5 pmb:82 smb:3513 d:- ref:0 ;
in:182 out:184 type:b dur:2 cpbdur:2 q:40.89 aq:39.24 tex:122 mv:255 misc:343 imb:1 pmb:27 smb:3572 d:- ref:0 ;
in:184 out:185 type:b dur:2 cpbdur:2 q:40.86 aq:43.00 tex:246 mv:293 misc:333 imb:1 pmb:23 smb:3576 d:- ref:0 ;
in:189 out:186 type:P dur:2 cpbdur:2 q:40.92 aq:35.31 tex:24742 mv:8377 misc:2945 imb:165 pmb:974 smb:2461 d:- ref:0 ;
in:187 out:187 type:B dur:2 cpbdur:2 q:40.88 aq:41.01 tex:1744 mv:1195 misc:765 imb:4 pmb:122 smb:3474 d:- ref:0 ;
in:186 out:188 type:b dur:2 cpbdur:2 q:40.86 aq:43.95 tex:374 mv:305 misc:393 imb:0 pmb:37 smb:3563 d:- ref:0 ;
in:188 out:189 type:b dur:2 cpbdur:2 q:40.90 aq:44.96 tex:187 mv:212 misc:329 imb:0 pmb:22 smb:3578 d:- ref:0 ;
in:193 out:190 type:P dur:2 cpbdur:2 q:40.55 aq:35.05 tex:40675 mv:10447 misc:3030 imb:196 pmb:1289 smb:2115 d:- ref:0 ;
in:191 out:191 type:B dur:2 cpbdur:2 q:40.73 aq:39.85 tex:1271 mv:1168 misc:745 imb:3 pmb:116 smb:3481 d:- ref:0 ;
in:190 out:192 type:b dur:2 cpbdur:2 q:40.82 aq:42.72 tex:163 mv:102 misc:327 imb:0 pmb:16 smb:3584 d:- ref:0 ;
in:192 out:193 type:b dur:2 cpbdur:2 q:40.64 aq:43.60 tex:98 mv:101 misc:281 imb:0 pmb:10 smb:3590 d:- ref:0 ;
in:197 out:194 type:P dur:2 cpbdur:2 q:40.33 aq:35.40 tex:25649 mv:8180 misc:3067 imb:146 pmb:1106 smb:2348 d:- ref:0 ;
in:195 out:195 type:B dur:2 cpbdur:2 q:40.44 aq:40.67 tex:1115 mv:788 misc:593 imb:2 pmb:82 smb:3516 d:- ref:0 ;
in:194 out:196 type:b dur:2 cpbdur:2 q:40.49 aq:31.00 tex:4 mv:132 misc:296 imb:0 pmb:12 smb:3588 d:- ref:0 ;
in:196 out:197 type:b dur:2 cpbdur:2 q:40.39 aq:43.13 tex:171 mv:214 misc:327 imb:1 pmb:19 smb:3580 d:- ref:0 ;
in:201 out:198 type:P dur:2 cpbdur:2 q:39.98 aq:35.24 tex:24250 mv:8556 misc:2874 imb:183 pmb:1016 smb:2401 d:- ref:0 ;
in:199 out:199 type:B dur:2 cpbdur:2 q:40.16 aq:40.27 tex:1742 mv:1018 misc:768 imb:4 pmb:114 smb:3482 d:- ref:0 ;
in:198 out:200 type:b dur:2 cpbdur:2 q:40.24 aq:40.82 tex:412 mv:391 misc:405 imb:3 pmb:37 smb:3560 d:- ref:0 ;
in:200 out:201 type:b dur:2 cpbdur:2 q:40.07 aq:41.34 tex:128 mv:247 misc:337 imb:1 pmb:23 smb:3576 d:- ref:0 ;
in:205 out:202 type:P dur:2 cpbdur:2 q:39.68 aq:35.96 tex:22239 mv:8352 misc:2737 imb:142 pmb:945 smb:2513 d:- ref:0 ;
in:203 out:203 type:B dur:2 cpbdur:2 q:39.83 aq:39.88 tex:1202 mv:1289 misc:941 imb:3 pmb:154 smb:3443 d:- ref:0 ;
in:202 out:204 type:b dur:2 cpbdur:2 q:39.91 aq:39.58 tex:178 mv:340 misc:418 imb:1 pmb:43 smb:3556 d:- ref:0 ;
in:204 out:205 type:b dur:2 cpbdur:2 q:39.76 aq:40.13 tex:100 mv:70 misc:294 imb:0 pmb:12 smb:3588 d:- ref:0 ;
in:207 out:206 type:P dur:2 cpbdur:2 q:39.34 aq:36.43 tex:8509 mv:4057 misc:2314 imb:44 pmb:573 smb:2983 d:- ref:0 ;
in:206 out:207 type:b dur:2 cpbdur:2 q:39.51 aq:39.71 tex:143 mv:76 misc:301 imb:0 pmb:12 smb:3588 d:- ref:0 ;
in:208 out:208 type:P dur:2 cpbdur:2 q:39.15 aq:35.72 tex:37098 mv:11417 misc:3157 imb:212 pmb:1403 smb:1985 d:- ref:0 ;
in:209 out:209 type:P dur:2 cpbdur:2 q:39.10 aq:35.09 tex:56216 mv:15297 misc:3135 imb:406 pmb:1593 smb:1601 d:- ref:0 ;
in:213 out:210 type:P dur:2 cpbdur:2 q:39.12 aq:33.47 tex:134637 mv:22990 misc:2357 imb:922 pmb:1741 smb:937 d:- ref:0 ;
in:211 out:211 type:B dur:2 cpbdur:2 q:39.11 aq:37.45 tex:3159 mv:2800 misc:1937 imb:22 pmb:431 smb:3147 d:- ref:0 ;
in:210 out:212 type:b dur:2 cpbdur:2 q:39.11 aq:39.67 tex:8851 mv:14107 misc:2362 imb:76 pmb:1588 smb:1936 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:39.11 aq:41.46 tex:333 mv:293 misc:390 imb:2 pmb:33 smb:3565 d:- ref:0 ;
in:216 out:214 type:P dur:2 cpbdur:2 q:38.97 aq:35.12 tex:24264 mv:7053 misc:2931 imb:109 pmb:993 smb:2498 d:- ref:0 ;
in:214 out:215 type:B dur:2 cpbdur:2 q:39.07 aq:40.71 tex:410 mv:413 misc:409 imb:0 pmb:40 smb:3560 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:39.02 aq:41.34 tex:407 mv:331 misc:390 imb:2 pmb:32 smb:3566 d:- ref:0 ;
in:219 out:217 type:P dur:2 cpbdur:2 q:38.69 aq:35.17 tex:29526 mv:8680 misc:2794 imb:133 pmb:1087 smb:2380 d:- ref:0 ;
in:217 out:218 type:B dur:2 cpbdur:2 q:38.88 aq:42.00 tex:493 mv:478 misc:469 imb:0 pmb:53 smb:3547 d:- ref:0 ;
in:218 out:219 type:b dur:2 cpbdur:2 q:38.78 aq:40.09 tex:158 mv:270 misc:404 imb:0 pmb:40 smb:3560 d:- ref:0 ;
in:223 out:220 type:P dur:2 cpbdur:2 q:38.52 aq:36.37 tex:26240 mv:11995 misc:3133 imb:244 pmb:1200 smb:2156 d:- ref:0 ;
in:221 out:221 type:B dur:2 cpbdur:2 q:38.60 aq:36.68 tex:4125 mv:4489 misc:2178 imb:13 pmb:570 smb:3017 d:- ref:0 ;
in:220 out:222 type:b dur:2 cpbdur:2 q:38.65 aq:39.55 tex:83 mv:114 misc:307 imb:1 pmb:12 smb:3587 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:38.56 aq:38.82 tex:1370 mv:2039 misc:1391 imb:14 pmb:286 smb:3300 d:- ref:0 ;
in:226 out:224 type:P dur:2 cpbdur:2 q:38.54 aq:37.03 tex:85260 mv:19665 misc:2251 imb:1671 pmb:930 smb:999 d:- ref:0 ;
in:224 out:225 type:B dur:2 cpbdur:2 q:38.53 aq:38.66 tex:11126 mv:10868 misc:3150 imb:151 pmb:1029 smb:2420 d:- ref:0 ;
in:225 out:226 type:b dur:2 cpbdur:2 q:38.53 aq:38.54 tex:29943 mv:19324 misc:2989 imb:397 pmb:1293 smb:1910 d:- ref:0 ;
in:227 out:227 type:I dur:2 cpbdur:2 q:36.51 aq:33.65 tex:240651 mv:73577 misc:532 imb:3600 pmb:0 smb:0 d:- ref:;
in:228 out:228 type:P dur:2 cpbdur:2 q:38.83 aq:36.47 tex:44163 mv:15571 misc:2946 imb:501 pmb:1162 smb:1937 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:38.88 aq:34.13 tex:195594 mv:26025 misc:1509 imb:1997 pmb:1083 smb:520 d:- ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:38.85 aq:37.58 tex:37443 mv:23288 misc:3109 imb:416 pmb:1450 smb:1734 d:- ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:38.84 aq:38.88 tex:11924 mv:11559 misc:2845 imb:71 pmb:1037 smb:2492 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:38.87 aq:39.07 tex:27047 mv:17132 misc:2933 imb:248 pmb:1253 smb:2099 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:38.87 aq:33.62 tex:115110 mv:23425 misc:2329 imb:582 pmb:2065 smb:953 d:- ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:38.87 aq:37.78 tex:7140 mv:9171 misc:2881 imb:25 pmb:967 smb:2608 d:- ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:38.88 aq:40.36 tex:4008 mv:6972 misc:2356 imb:26 pmb:692 smb:2882 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:38.87 aq:38.78 tex:729 mv:2977 misc:1398 imb:5 pmb:275 smb:3320 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:38.81 aq:33.26 tex:87436 mv:18078 misc:2622 imb:364 pmb:2185 smb:1051 d:- ref:0 w:6,63,0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:38.84 aq:38.67 tex:3222 mv:5622 misc:2076 imb:4 pmb:531 smb:3065 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:38.86 aq:39.33 tex:447 mv:1727 misc:986 imb:2 pmb:163 smb:3435 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:38.83 aq:39.29 tex:324 mv:1284 misc:1048 imb:0 pmb:179 smb:3421 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:39.20 aq:34.20 tex:50360 mv:14608 misc:3136 imb:211 pmb:1829 smb:1560 d:- ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:39.00 aq:39.85 tex:1637 mv:3771 misc:1824 imb:4 pmb:407 smb:3189 d:- ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:38.91 aq:41.94 tex:349 mv:1139 misc:808 imb:0 pmb:121 smb:3479 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:39.10 aq:38.50 tex:169 mv:824 misc:687 imb:0 pmb:90 smb:3510 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:39.38 aq:34.51 tex:50507 mv:16422 misc:3079 imb:314 pmb:1674 smb:1612 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:39.29 aq:38.26 tex:4026 mv:5206 misc:2136 imb:6 pmb:561 smb:3033 d:- ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:39.24 aq:38.73 tex:647 mv:2030 misc:1283 imb:3 pmb:235 smb:3362 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:39.33 aq:37.66 tex:81 mv:322 misc:389 imb:0 pmb:29 smb:3571 d:- ref:0 ;
in:252 out:249 type:P dur:2 cpbdur:2 q:39.28 aq:35.12 tex:43804 mv:13611 misc:3113 imb:172 pmb:1620 smb:1808 d:- ref:0 ;
in:250 out:250 type:B dur:2 cpbdur:2 q:39.33 aq:39.41 tex:2452 mv:3655 misc:1725 imb:2 pmb:392 smb:3206 d:- ref:0 ;
in:249 out:251 type:b dur:2 cpbdur:2 q:39.35 aq:41.78 tex:207 mv:545 misc:472 imb:0 pmb:45 smb:3555 d:- ref:0 ;
in:251 out:252 type:b dur:2 cpbdur:2 q:39.31 aq:42.50 tex:94 mv:427 misc:535 imb:0 pmb:63 smb:3537 d:- ref:0 ;
in:256 out:253 type:P dur:2 cpbdur:2 q:39.07 aq:35.25 tex:30020 mv:10517 misc:3223 imb:174 pmb:1308 smb:2118 d:- ref:0 ;
in:254 out:254 type:B dur:2 cpbdur:2 q:39.18 aq:38.57 tex:1873 mv:2019 misc:1172 imb:6 pmb:207 smb:3387 d:- ref:0 ;
in:253 out:255 type:b dur:2 cpbdur:2 q:39.23 aq:41.11 tex:216 mv:249 misc:431 imb:0 pmb:38 smb:3562 d:- ref:0 ;
in:255 out:256 type:b dur:2 cpbdur:2 q:39.12 aq:42.67 tex:245 mv:439 misc:484 imb:0 pmb:45 smb:3555 d:- ref:0 ;
in:260 out:257 type:P dur:2 cpbdur:2 q:38.75 aq:36.36 tex:22618 mv:11564 misc:3202 imb:265 pmb:1101 smb:2234 d:- ref:0 ;
in:258 out:258 type:B dur:2 cpbdur:2 q:38.91 aq:38.44 tex:3951 mv:5477 misc:2372 imb:8 pmb:652 smb:2940 d:- ref:0 ;
in:257 out:259 type:b dur:2 cpbdur:2 q:38.99 aq:40.66 tex:311 mv:394 misc:447 imb:0 pmb:40 smb:3560 d:- ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:38.83 aq:37.90 tex:1164 mv:3646 misc:1910 imb:10 pmb:447 smb:3143 d:- ref:0 ;
in:261 out:261 type:P dur:2 cpbdur:2 q:38.54 aq:36.61 tex:44415 mv:13761 misc:2896 imb:429 pmb:1216 smb:1955 d:- ref:0 ;
in:263 out:262 type:P dur:2 cpbdur:2 q:38.52 aq:32.79 tex:184376 mv:25633 misc:1847 imb:1597 pmb:1398 smb:605 d:- ref:0 ;
in:262 out:263 type:b dur:2 cpbdur:2 q:38.53 aq:38.44 tex:17776 mv:15509 misc:2843 imb:225 pmb:1014 smb:2361 d:- ref:0 ;
in:266 out:264 type:P dur:2 cpbdur:2 q:38.60 aq:33.84 tex:48383 mv:11022 misc:3059 imb:116 pmb:1451 smb:2033 d:- ref:0 ;
in:264 out:265 type:B dur:2 cpbdur:2 q:38.55 aq:38.71 tex:1986 mv:3140 misc:1690 imb:5 pmb:399 smb:3196 d:- ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:38.57 aq:38.96 tex:286 mv:486 misc:476 imb:0 pmb:48 smb:3552 d:- ref:0 ;
in:269 out:267 type:P dur:2 cpbdur:2 q:38.46 aq:34.01 tex:43219 mv:9800 misc:3165 imb:113 pmb:1474 smb:2013 d:- ref:0 ;
in:267 out:268 type:B dur:2 cpbdur:2 q:38.55 aq:40.54 tex:389 mv:447 misc:588 imb:0 pmb:68 smb:3532 d:- ref:0 ;
in:268 out:269 type:b dur:2 cpbdur:2 q:38.51 aq:40.68 tex:699 mv:577 misc:556 imb:3 pmb:63 smb:3534 d:- ref:0 ;
in:273 out:270 type:P dur:2 cpbdur:2 q:38.29 aq:33.73 tex:58211 mv:13962 misc:3091 imb:264 pmb:1754 smb:1582 d:- ref:0 ;
in:271 out:271 type:B dur:2 cpbdur:2 q:38.38 aq:38.75 tex:3803 mv:2821 misc:1408 imb:3 pmb:295 smb:3302 d:- ref:0 ;
in:270 out:272 type:b dur:2 cpbdur:2 q:38.42 aq:41.23 tex:886 mv:591 misc:531 imb:1 pmb:63 smb:3536 d:- ref:0 ;
in:272 out:273 type:b dur:2 cpbdur:2 q:38.34 aq:39.34 tex:799 mv:599 misc:570 imb:2 pmb:70 smb:3528 d:- ref:0 ;
in:277 out:274 type:P dur:2 cpbdur:2 q:38.26 aq:33.63 tex:187226 mv:20681 misc:2189 imb:1459 pmb:1222 smb:919 d:- ref:0 ;
in:275 out:275 type:B dur:2 cpbdur:2 q:38.28 aq:37.44 tex:7434 mv:10523 misc:2651 imb:42 pmb:860 smb:2698 d:- ref:0 ;
in:274 out:276 type:b dur:2 cpbdur:2 q:38.29 aq:39.46 tex:1563 mv:3249 misc:1868 imb:12 pmb:452 smb:3136 d:- ref:0 ;
in:276 out:277 type:b dur:2 cpbdur:2 q:38.27 aq:37.87 tex:3250 mv:5962 misc:2068 imb:26 pmb:522 smb:3052 d:- ref:0 ;
in:281 out:278 type:P dur:2 cpbdur:2 q:38.16 aq:32.14 tex:176988 mv:23976 misc:2148 imb:1061 pmb:1795 smb:744 d:- ref:0 ;
in:279 out:279 type:B dur:2 cpbdur:2 q:38.21 aq:37.23 tex:9738 mv:10377 misc:2869 imb:32 pmb:980 smb:2588 d:- ref:0 ;
in:278 out:280 type:b dur:2 cpbdur:2 q:38.24 aq:38.72 tex:3516 mv:6080 misc:1988 imb:23 pmb:505 smb:3072 d:- ref:0 ;
in:280 out:281 type:b dur:2 cpbdur:2 q:38.19 aq:40.78 tex:1158 mv:3004 misc:1422 imb:3 pmb:295 smb:3302 d:- ref:0 ;
in:284 out:282 type:P dur:2 cpbdur:2 q:38.20 aq:32.73 tex:69351 mv:12262 misc:3067 imb:123 pmb:1745 smb:1732 d:- ref:0 ;
in:282 out:283 type:B dur:2 cpbdur:2 q:38.17 aq:39.00 tex:1322 mv:2778 misc:1684 imb:0 pmb:400 smb:3200 d:- ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:38.19 aq:42.40 tex:323 mv:244 misc:345 imb:0 pmb:21 smb:3579 d:- ref:0 ;
in:285 out:285 type:P dur:2 cpbdur:2 q:38.03 aq:32.64 tex:39090 mv:5057 misc:3197 imb:46 pmb:1215 smb:2339 d:- ref:0 ;
in:289 out:286 type:P dur:2 cpbdur:2 q:38.27 aq:32.67 tex:64119 mv:12259 misc:3062 imb:254 pmb:1637 smb:1709 d:- ref:0 ;
in:287 out:287 type:B dur:2 cpbdur:2 q:38.15 aq:38.41 tex:2238 mv:2132 misc:1174 imb:7 pmb:223 smb:3370 d:- ref:0 ;
in:286 out:288 type:b dur:2 cpbdur:2 q:38.09 aq:40.84 tex:755 mv:591 misc:590 imb:1 pmb:69 smb:3530 d:- ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:38.21 aq:37.60 tex:306 mv:273 misc:461 imb:1 pmb:42 smb:3557 d:- ref:0 ;
in:291 out:290 type:P dur:2 cpbdur:2 q:38.35 aq:32.22 tex:52387 mv:10534 misc:3239 imb:173 pmb:1504 smb:1923 d:- ref:0 ;
in:290 out:291 type:b dur:2 cpbdur:2 q:38.31 aq:39.64 tex:418 mv:533 misc:529 imb:0 pmb:58 smb:3542 d:- ref:0 ;
in:295 out:292 type:P dur:2 cpbdur:2 q:38.34 aq:32.68 tex:57402 mv:12474 misc:3052 imb:181 pmb:1508 smb:1911 d:- ref:0 ;
in:293 out:293 type:B dur:2 cpbdur:2 q:38.34 aq:38.08 tex:3032 mv:2220 misc:1092 imb:3 pmb:223 smb:3374 d:- ref:0 ;
in:292 out:294 type:b dur:2 cpbdur:2 q:38.34 aq:41.82 tex:361 mv:413 misc:578 imb:0 pmb:68 smb:3532 d:- ref:0 ;
in:294 out:295 type:b dur:2 cpbdur:2 q:38.34 aq:40.11 tex:433 mv:333 misc:426 imb:1 pmb:36 smb:3563 d:- ref:0 ;
in:299 out:296 type:P dur:2 cpbdur:2 q:38.22 aq:32.98 tex:35678 mv:10317 misc:3077 imb:107 pmb:1316 smb:2177 d:- ref:0 ;
in:297 out:297 type:B dur:2 cpbdur:2 q:38.28 aq:37.63 tex:2616 mv:1480 misc:1024 imb:1 pmb:182 smb:3417 d:- ref:0 ;
in:296 out:298 type:b dur:2 cpbdur:2 q:38.31 aq:40.23 tex:312 mv:336 misc:472 imb:0 pmb:45 smb:3555 d:- ref:0 ;
in:298 out:299 type:b dur:2 cpbdur:2 q:38.25 aq:42.26 tex:98 mv:252 misc:322 imb:0 pmb:21 smb:3579 d:- ref:0 ;
in:303 out:300 type:P dur:2 cpbdur:2 q:38.08 aq:32.27 tex:73583 mv:14921 misc:3160 imb:272 pmb:1883 smb:1445 d:- ref:0 ;
in:301 out:301 type:B dur:2 cpbdur:2 q:38.15 aq:38.05 tex:2740 mv:2537 misc:1355 imb:7 pmb:260 smb:3333 d:- ref:0 ;
in:300 out:302 type:b dur:2 cpbdur:2 q:38.19 aq:39.88 tex:610 mv:477 misc:505 imb:0 pmb:56 smb:3544 d:- ref:0 ;
in:302 out:303 type:b dur:2 cpbdur:2 q:38.12 aq:40.67 tex:583 mv:422 misc:443 imb:1 pmb:41 smb:3558 d:- ref:0 ;
in:306 out:304 type:P dur:2 cpbdur:2 q:37.88 aq:32.33 tex:45336 mv:11867 misc:3253 imb:177 pmb:1506 smb:1917 d:- ref:0 ;
in:304 out:305 type:B dur:2 cpbdur:2 q:38.01 aq:39.87 tex:776 mv:740 misc:644 imb:0 pmb:82 smb:3518 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:37.95 aq:39.59 tex:355 mv:496 misc:501 imb:0 pmb:53 smb:3547 d:- ref:0 ;
in:310 out:307 type:P dur:2 cpbdur:2 q:37.70 aq:32.21 tex:66903 mv:14799 misc:3098 imb:211 pmb:1779 smb:1610 d:- ref:0 ;
in:308 out:308 type:B dur:2 cpbdur:2 q:37.79 aq:36.43 tex:3904 mv:3539 misc:1629 imb:5 pmb:377 smb:3218 d:- ref:0 ;
